20150101000035	95.2
20150101000635	109.68571428571428
20150101001235	124.05714285714286
20150101001835	140.8
20150101002435	156.4857142857143
20150101003035	170.17142857142858
20150101003635	197.42857142857142
20150101004235	217.42857142857142
20150101004835	233.14285714285714
20150101005435	254.85714285714286
20150101010035	279.62857142857143
20150101010635	296.6
20150101011235	316.8857142857143
20150101011835	337.2
20150101012435	360.1714285714286
20150101013035	414.2857142857143
20150101013635	445.9714285714286
20150101014235	506.74285714285713
20150101014835	572.2
20150101015435	678.2
20150101020035	777.8857142857142
20150101020635	863.3714285714286
20150101021235	960.3428571428572
20150101021835	1077.0857142857142
20150101022435	1194.5428571428572
20150101023035	1357.5428571428572
20150101023635	1533.1142857142856
20150101024235	1719.857142857143
20150101024835	1896.0857142857142
20150101025435	2095.1428571428573
20150101030035	2288.0
20150101030635	2475.0
20150101031235	2695.342857142857
20150101031835	2928.0857142857144
20150101032435	3175.8571428571427
20150101033035	3417.3714285714286
20150101033635	3645.8571428571427
20150101034235	3826.8
20150101034835	4031.657142857143
20150101035435	4239.457142857143
20150101040035	4400.828571428571
20150101040635	4570.085714285714
20150101041235	4687.428571428572
20150101041835	4908.057142857143
20150101042435	5118.628571428571
20150101043035	5295.314285714286
20150101043635	5467.942857142857
20150101044235	5649.4
20150101044835	5873.028571428571
20150101045435	6092.142857142857
20150101050035	6280.828571428571
