20130809134736	11.44
20130809135335	11.52
20130809135936	11.56
20130809140536	11.92
20130809141136	11.76
20130809141737	11.68
20130809142336	11.6
20130809142936	11.72
20130809143536	11.64
20130809144135	11.4
20130809144736	11.2
20130809145336	11.28
20130809145936	11.32
20130809150536	11.2
20130809151136	11.08
20130809151736	11.2
20130809152336	11.16
20130809152936	11.36
20130809153536	11.64
20130809154136	11.92
20130809154736	12.12
20130809155336	12.52
20130809155936	12.44
20130809160535	12.24
20130809161136	11.44
20130809161735	10.96
20130809162336	10.6
20130809162936	10.68
20130809163535	10.04
20130809164136	9.88
20130809164736	10.16
20130809165337	10.24
20130809165936	10.28
20130809170536	11.16
20130809171135	11.28
20130809171736	11.32
20130809172336	11.4
20130809172936	11.52
20130809173535	11.44
20130809174136	11.36
20130809174736	10.84
20130809175336	10.68
20130809175936	10.24
20130809180536	9.64
20130809181136	9.4
20130809181737	9.6
20130809182335	8.92
20130809182936	8.44
20130809183536	8.16
20130809184136	8.2
20130809184737	7.76
20130809185336	7.92
20130809185935	18.56
20130809190536	27.4
20130809191135	35.68
20130809191737	46.76
20130823035111	47.84
20130823035658	40.36
20130823040535	30.24
20130823041140	24.92
20130823041737	25.16
20130823042334	25.36
20130823042939	25.24
20130823043537	19.92
20130823044139	17.24
20130823044735	13.84
20130823045340	8.32
20130823045934	4.8
20130823050536	5.0
20130823051133	5.08
20130823051734	5.24
20130823052335	5.84
20130823052934	6.16
20130823053537	6.4
20130823054136	6.36
20130823054735	6.36
20130823055340	6.36
20130823055937	6.4
20130823060535	6.56
20130823061134	6.84
20130823061734	7.04
20130823062334	7.4
20130823062934	7.56
20130823063536	7.84
20130823064139	8.12
20130823064734	7.84
20130823065337	8.0
20130823065933	8.32
20130823070536	8.36
20130823071135	8.52
20130823071734	8.48
20130823072332	8.72
20130823072936	9.08
20130823073533	9.4
20130823074135	9.56
20130823074733	9.72
20130823075335	17.48
20130823075940	25.36
20130823080536	34.8
20130823081134	44.08
20130823211136	45.08
20130823211736	43.64
20130823212336	40.2
20130823212936	37.12
20130823213536	37.12
20130823214136	36.64
20130823214736	33.12
20130826015936	49.8
20130826020509	49.4
20130826021136	49.8
20130826021643	49.76
20130903020536	15.64
20130903021135	13.84
20130903021736	17.88
20130903022336	23.4
20130903022936	32.96
20130903023535	41.36
20130909220513	49.68
20130909222819	49.64
20130909223407	47.04
20130909224136	48.76
20130910213736	49.76
20130910214138	42.72
20130910214733	35.64
20130910215334	25.24
20130910215934	17.44
20130912203535	45.8
20130912204136	30.04
20130912204736	22.04
20130912205337	16.8
20130912205936	14.0
20130912210536	13.88
20130912211136	13.88
20130912211736	13.84
20130912212336	13.84
20130912212935	13.84
20130912213536	13.88
20130915061136	37.92
20130915061736	39.72
20130915062336	39.4
20130915062936	38.96
20130919130537	15.92
20130919131134	16.0
20130919131735	16.28
20130919132337	15.96
20130919132936	15.68
20130919133536	15.8
20130919134135	15.52
20130919134733	15.24
20130919135336	15.28
20130919135933	15.52
20130919140534	15.64
20130919141134	16.72
20130919141734	17.16
20130919142334	18.2
20130919142934	18.88
20130919143537	20.04
20130919144135	20.64
20130919144734	21.52
20130919145335	22.04
20130919145936	21.88
20130919150535	22.28
20130919151135	22.92
20130919151737	23.24
20130919152335	23.76
20130919152936	24.04
20130919153535	26.72
20130924141735	16.84
20130924142337	25.44
20130924142939	33.2
20130924143539	41.16
20130924144139	49.28
20130925135934	46.8
20130925140553	46.76
20130925141133	46.64
20130925141735	46.64
20130925142336	46.48
20130925182934	39.84
20130925183537	48.88
20130926181735	0.16
20130926182334	0.08
20130926182934	0.0
20130926183536	0.0
20130926184134	0.0
20130926184735	0.0
20130926185337	0.0
20130926185935	0.0
20130926190536	0.0
20130926191134	0.0
20130926191735	0.0
20130926192336	0.0
20130926192934	0.6
20130926193536	1.24
20130926194134	1.32
20130926194734	1.36
20130926195335	1.4
20130926195936	1.4
20130926200534	1.4
20130926201135	1.48
20130926201734	1.52
20130926202335	1.56
20130926202936	1.56
20130927084137	2.16
20130927084735	2.36
20130927085335	2.6
20130927085936	2.84
20130927090534	3.0
20130927091135	3.16
20130927091736	3.24
20130927092335	3.36
20130927092933	3.4
20130927093533	3.4
20130927094137	3.44
20130927094740	3.2
20130927095336	2.96
20130927095940	2.88
20130927100533	2.72
20130927101136	2.64
20130927101735	2.64
20130927102335	2.44
20130927102934	2.4
20130927103536	2.4
20130927104136	2.32
20130927104735	2.44
20130927105336	2.36
20130927105934	2.28
20130927110535	2.16
20130927111134	1.92
20130927111736	1.72
20130927112335	1.48
20130927112935	1.24
20130927113534	1.08
20130927114135	0.92
20130927114735	0.8
20130927115334	0.68
20130927115936	0.6
20130927120536	0.52
20130927121136	0.44
20130927121735	0.48
20130927145336	5.44
20130927145936	5.68
20130927150535	6.2
20130927151137	6.48
20130927151736	6.68
20130927152336	6.72
20130927152936	6.92
20130927153537	7.04
20130927154135	7.04
20130927154738	7.0
20130927155335	6.92
20130927155936	6.48
20130927160537	6.04
20130927161137	6.08
20130927161735	6.12
20130927162335	6.32
20130927162936	6.48
20130927163538	6.76
20130927164135	7.16
20130927164739	6.0
20130927165338	5.92
20130927165936	6.48
20130927170536	6.6
20130927171135	6.44
20130927171737	6.28
20130927172336	6.24
20130927172936	6.36
20130927173536	6.2
20130927174136	6.04
20130927174736	5.92
20130927175334	5.84
20130927175937	5.8
20130927180538	5.76
20130927181136	5.72
20130927181736	5.72
20130927182336	5.72
20130927182936	5.8
20130927183535	6.12
20130927184135	6.2
20130927184737	6.24
20130927185335	6.04
20130927185936	5.8
20130927190536	5.6
20130927191135	5.4
20130927191735	5.48
20130927192336	5.68
20130927192935	5.44
20130927193537	6.32
20130927194133	6.4
20130927194735	6.4
20130927195335	6.2
20130927195935	5.92
20130927200535	5.52
20130927201138	5.36
20130927201735	5.16
20130927202338	5.0
20130927202936	4.76
20130927203537	4.6
20130927204136	4.44
20130927204734	4.24
20130927205335	4.24
20130927205937	4.16
20130927210535	3.84
20130927211136	3.52
20130927211735	3.24
20130927212335	3.12
20130927212935	3.0
20130927213534	2.88
20130927214135	2.68
20130927214736	3.44
20130927215336	2.88
20130927215935	2.52
20130927220534	1.52
20130927221134	1.32
20130927221735	1.32
20130927222336	1.48
20130927222935	1.52
20130927223535	1.64
20130927224134	1.8
20130927224734	1.88
20130927225334	1.92
20130927225934	1.96
20130927230534	1.96
20130927231134	2.08
20130927231734	2.12
20130927232334	2.28
20130927232934	2.36
20130927233535	2.48
20130927234134	8.48
20130927234735	12.36
20130927235335	19.12
20130927235935	25.88
20130928000537	25.8
20130928001135	25.8
20130928001736	31.24
20130928002338	37.84
20130928002934	37.92
20130928003534	44.04
20130928004134	49.04
20130928080535	31.52
20130928081137	25.52
20130928081737	25.6
20130928082337	18.44
20130928082934	10.28
20130928083534	2.28
20130928084134	2.08
20130928084736	10.0
20130928085335	15.52
20130928085935	23.04
20130928090535	29.04
20130928091136	36.64
20130928091736	43.64
20130928185937	0.56
20130928190534	0.52
20130928191136	0.52
20130928191736	0.52
20130928192334	0.52
20130928192933	0.48
20130928193533	0.44
20130928194133	0.4
20130928194738	0.36
20130928195337	0.36
20130928195933	0.28
20130928200535	0.16
20130928201136	0.24
20130928201734	0.24
20130928202336	0.24
20130928202933	0.24
20130928203533	0.24
20130928204133	0.24
20130928204734	0.24
20130928205334	0.24
20130928205933	0.2
20130928210535	0.2
20130928211133	0.2
20130928211733	0.2
20130928212334	0.2
20130928212934	0.16
20130928213534	0.16
20130928214134	0.12
20130928214734	0.12
20130928215333	0.12
20130928215933	0.12
20130928220534	0.12
20130928221133	0.28
20130928221733	0.32
20130928222332	0.32
20130928222933	0.32
20130928223535	0.32
20130928224134	0.2
20130928224733	0.2
20130928225335	1.96
20130928225934	5.04
20130928230536	7.96
20130928231136	10.04
20130928231735	14.08
20130928232336	17.2
20130928232939	20.44
20130928233536	23.44
20130928234137	25.48
20130928234738	25.48
20130928235337	25.48
20130929024740	21.28
20130929025337	25.6
20130929025939	32.64
20130929030537	36.92
20130929031137	41.72
20130929031736	47.88
20130929060949	32.52
20130929061536	33.28
20130929062336	30.56
20130929062936	27.52
20130929063539	27.52
20130929064139	20.44
20130929064736	13.36
20130929065336	13.36
20130929065936	9.0
20130929070536	4.64
20130929071140	4.64
20130929071736	4.64
20130929072336	4.64
20130929072936	4.64
20130929073536	4.68
20130929074136	4.68
20130929074736	4.68
20130929075336	4.6
20130929075935	4.28
20130929080536	4.28
20130929104737	4.36
20130929105336	4.36
20130929105936	4.48
20130929110536	5.0
20130929111138	5.64
20130929111736	5.76
20130929112336	5.96
20130929112937	5.96
20130929113535	6.08
20130929114136	6.2
20130929145937	13.52
20130929150540	13.68
20130929151139	13.48
20130929151736	13.28
20130929152338	13.28
20130929152934	12.56
20130929153534	11.44
20130929154134	10.72
20130929154734	10.08
20130929202334	7.84
20130929202934	8.56
20130929203536	9.04
20130929204135	9.08
20130929204734	9.0
20130929205334	9.32
20130929205934	9.84
20130929210535	10.16
20130929211135	10.72
20130929211736	11.12
20130929212334	11.76
20130929212937	13.0
20130929213536	14.32
20130929214134	14.88
20130929214737	16.56
20130929215335	16.48
20130929215934	16.52
20130929220534	15.56
20130929221136	15.12
20130929221737	15.76
20130929222335	16.56
20130929222933	17.8
20130929223535	18.56
20130929224135	18.24
20130929224740	18.16
20130929225335	24.2
20130929225935	28.6
20130929230536	36.04
20130929231136	41.2
20130929231737	48.24
20131002164139	25.08
20131002164738	15.96
20131002165336	16.24
20131002165939	16.12
20131002170536	16.0
20131002171140	15.84
20131002171737	15.56
20131002172337	15.32
20131002172936	14.96
20131002173538	15.04
20131002174139	15.4
20131002174735	15.84
20131002175338	15.92
20131002175937	15.84
20131002180539	16.12
20131002181137	16.24
20131003143533	24.4
20131003144136	25.0
20131003144733	25.12
20131003145334	25.52
20131003145934	24.56
20131003150537	24.56
20131003151136	23.52
20131003151734	23.48
20131003152338	24.36
20131003152937	28.48
20131003153536	32.2
20131003201737	4.52
20131003202338	4.56
20131003202936	4.52
20131003203533	4.44
20131003204134	4.44
20131003204737	4.52
20131003205336	4.52
20131003205936	4.48
20131003210536	4.48
20131003211140	4.44
20131003211736	4.48
20131003212335	4.52
20131003212936	4.68
20131003213536	4.8
20131003214136	8.36
20131003214736	11.72
20131004084737	8.16
20131004085337	8.84
20131004085937	9.44
20131004090537	9.08
20131004091135	9.68
20131004091735	9.88
20131004092335	9.48
20131004092938	9.88
20131004093537	10.12
20131004121136	9.04
20131004121736	9.32
20131004122338	8.64
20131004122938	8.2
20131004123537	7.24
20131004124138	6.76
20131004124736	6.4
20131004125336	5.64
20131004125936	5.6
20131004130537	5.36
20131004131136	4.64
20131004131737	4.44
20131004132336	4.48
20131004132937	4.72
20131004133538	4.92
20131004134137	5.0
20131004134737	5.04
20131004135337	5.12
20131004135935	5.0
20131004140534	4.88
20131004141137	4.6
20131004141738	4.4
20131004142336	4.28
20131004142937	4.12
20131004143537	4.08
20131004144137	4.08
20131004144737	3.76
20131004145337	3.72
20131004145936	3.72
20131004150537	3.28
20131004151137	3.24
20131004151738	2.92
20131004152337	2.76
20131004152937	2.52
20131004153535	2.32
20131004154137	2.52
20131004154737	2.48
20131004201734	2.8
20131004202336	3.12
20131004202936	3.24
20131004203536	3.24
20131004204134	3.12
20131004204738	3.12
20131004205336	3.0
20131004205936	2.8
20131004210536	2.64
20131004211136	2.32
20131004211737	2.16
20131004212337	2.12
20131004212935	2.0
20131004213534	1.96
20131004214138	2.0
20131004214736	2.04
20131004215334	2.12
20131004215936	1.84
20131004220536	2.0
20131005063547	45.44
20131005064136	38.52
20131005064736	33.64
20131005065348	28.8
20131005065935	23.84
20131005070522	19.28
20131005071108	14.92
20131005071736	8.16
20131005072336	1.08
20131005072936	1.0
20131005073538	0.92
20131005074135	0.96
20131005193537	47.48
20131005194137	42.24
20131005194736	35.76
20131005195336	29.92
20131005195935	24.76
20131005200537	18.08
20131005201137	20.88
20131005201737	23.76
20131005202336	24.32
20131005202935	26.56
20131005203538	30.0
20131005204135	30.96
20131005204736	31.56
20131005205335	31.16
20131005205936	30.92
20131005210536	31.0
20131005211136	31.16
20131005211736	30.6
20131005212336	32.48
20131005212937	33.12
20131005213537	34.28
20131006002935	20.88
20131006003536	28.52
20131006004138	35.04
20131006004737	38.64
20131006005339	44.28
20131006045936	44.16
20131008043828	48.0
20131008044420	40.12
20131008045013	33.32
20131008045605	32.08
20131014085336	45.04
20131014085935	37.04
20131014090536	29.96
20131014091136	27.32
20131014091735	25.28
20131014092336	24.72
20131014092935	21.08
20131014093536	19.56
20131014094136	18.12
20131014094736	16.6
20131014095336	14.32
20131014095936	11.84
20131014100536	9.52
20131014101137	7.52
20131014101736	5.4
20131014102336	4.56
20131014102936	3.84
20131014103537	3.16
20131014104138	3.36
20131014104736	3.44
20131014105336	3.64
20131014105937	3.88
20131014110535	4.0
20131014111139	4.16
20131014111737	4.24
20131014112339	4.4
20131014112938	4.44
20131014113538	4.48
20131014114138	4.64
20131014114737	4.6
20131014115337	4.6
20131014115936	5.04
20131014120536	5.32
20131014121136	5.76
20131014121737	6.28
20131015002337	39.8
20131015002936	46.44
20131015071658	49.84
20131015072245	42.0
20131015072832	35.76
20131015073419	30.36
20131015074007	24.68
20131015074554	16.8
20131015075334	9.12
20131015075934	0.92
20131015224736	6.28
20131015225335	6.24
20131015225934	5.72
20131015230537	4.92
20131015231136	4.72
20131015231735	4.56
20131015232336	4.28
20131015232937	4.32
20131015233535	4.4
20131015234135	4.2
20131015234735	4.16
20131015235335	4.2
20131015235939	5.44
20131016000536	9.72
20131016001137	11.96
20131016001737	14.4
20131016072934	6.2
20131016073536	0.84
20131016074136	0.88
20131016074734	0.84
20131016075335	0.72
20131016075931	0.8
20131016080534	0.68
20131016081135	0.68
20131016081736	0.76
20131016082337	0.8
20131016082937	0.84
20131016083534	0.84
20131016084133	0.8
20131016084734	0.76
20131016085338	0.88
20131016085934	0.92
20131016090534	0.92
20131016091138	0.92
20131016091737	1.04
20131016092337	1.12
20131016092937	1.12
20131016093537	1.2
20131016094136	1.28
20131016094737	1.36
20131016095336	1.32
20131016095938	1.48
20131016100536	1.56
20131016101138	1.64
20131016101739	1.68
20131016102339	1.72
20131016102933	1.6
20131016103534	1.64
20131016104134	1.76
20131016104736	1.8
20131016105336	1.92
20131016105935	1.92
20131016110535	1.96
20131016111134	2.0
20131016111734	1.96
20131016112336	1.88
20131016112937	1.92
20131016113533	1.92
20131016114137	1.96
20131016232335	36.0
20131016232934	42.92
20131016233537	47.8
20131016234137	47.64
20131017155335	3.72
20131017155934	3.84
20131017160533	3.8
20131020105336	1.6
20131020105935	1.76
20131020110536	1.72
20131020111140	1.72
20131020111736	1.68
20131020112338	1.76
20131020112935	1.8
20131020113535	1.92
20131020114138	1.96
20131020114736	2.04
20131020115339	2.12
20131020115941	2.2
20131020120540	2.44
20131020121135	2.4
20131020121740	2.52
20131020122335	2.6
20131020185936	12.92
20131020190536	12.8
20131020191136	12.6
20131020191736	11.8
20131020192337	11.28
20131020192936	10.68
20131020193534	10.44
20131020194135	10.16
20131020194736	9.32
20131020195335	8.92
20131020195937	8.56
20131020200535	8.08
20131020201137	7.8
20131020201735	7.52
20131020202336	7.28
20131021211136	0.12
20131021211734	0.08
20131021212335	0.08
20131021212934	0.08
20131021213535	0.08
20131021214136	0.08
20131021214736	0.08
20131021215335	0.08
20131021215936	0.04
20131021220536	0.04
20131023085336	0.08
20131023085936	0.08
20131023090536	0.08
20131023091136	0.08
20131023091735	0.04
20131023092337	0.08
20131023092935	0.08
20131023093537	0.08
20131023094136	0.08
20131023094737	0.08
20131023095337	0.08
20131023095935	0.08
20131023100536	0.08
20131023101135	0.08
20131023101736	0.12
20131023102336	0.16
20131023102936	0.16
20131023103536	0.16
20131023104135	0.16
20131023104736	0.16
20131023105335	0.16
20131023105936	0.16
20131023110535	0.16
20131023111136	0.16
20131023111736	0.16
20131023112336	0.16
20131023112935	0.12
20131023113536	0.12
20131023114136	0.12
20131023114736	0.12
20131023115336	0.08
20131023115935	0.08
20131023120537	0.08
20131023121136	0.08
20131023121736	0.08
20131023122335	0.08
20131023122936	0.08
20131023123538	0.08
20131023124136	0.08
20131023124736	0.04
20131023125336	0.0
20131023125935	0.0
20131023130536	0.0
20131023131136	0.0
20131023131736	0.0
20131023132337	0.04
20131023132938	0.04
20131023133535	0.08
20131023134137	0.08
20131023134754	0.08
20131023135343	0.08
20131023135936	0.08
20131023140536	0.12
20131023141136	0.12
20131023141736	0.12
20131023142335	0.12
20131023142936	0.12
20131023143535	0.16
20131023144136	0.16
20131023144736	0.16
20131023145336	0.16
20131023145935	0.16
20131023150536	0.16
20131023151136	0.16
20131023151735	0.2
20131023152337	0.2
20131023152936	0.2
20131023153536	0.2
20131023154135	0.2
20131023154736	0.2
20131023155336	0.16
20131023155936	0.16
20131023160535	0.12
20131023161136	0.12
20131023161736	0.16
20131023162335	0.16
20131023162936	0.16
20131023163535	0.12
20131023164136	0.12
20131023164735	0.12
20131023165336	0.12
20131023165935	0.12
20131023170537	0.08
20131023171136	0.08
20131023171736	0.08
20131023172336	0.08
20131023172936	0.08
20131023173536	0.08
20131023174135	0.08
20131023174735	0.04
20131023175337	0.04
20131023175936	0.04
20131023180537	0.04
20131023181135	0.04
20131023181736	0.08
20131023182335	0.08
20131023182937	0.08
20131023183537	0.08
20131023184136	0.08
20131023184736	0.04
20131023185336	0.04
20131023185936	0.04
20131023190536	0.04
20131023191136	0.04
20131023191736	0.04
20131023192336	0.04
20131023215936	0.08
20131023220535	0.08
20131023221136	0.08
20131023221736	0.08
20131023222336	0.08
20131023222936	0.08
20131023223536	0.08
20131023224136	0.08
20131023224735	0.04
20131023225336	0.04
20131023225936	0.04
20131023230536	0.04
20131023231136	0.04
20131023231736	0.08
20131023232335	0.08
20131023232936	0.08
20131023233535	0.04
20131023234136	0.12
20131024061736	0.44
20131024062335	0.44
20131024062936	0.4
20131024063536	0.4
20131024064135	0.48
20131024064735	0.48
20131024065335	0.4
20131024065936	0.44
20131024070535	0.36
20131024071136	0.32
20131024071736	0.4
20131024072335	0.52
20131024072936	0.52
20131024073535	0.52
20131024074136	0.52
20131024074736	0.52
20131024075335	0.52
20131024075936	0.52
20131024080535	0.68
20131024081136	0.64
20131024081735	0.76
20131024082336	0.8
20131024082937	0.76
20131024083535	0.76
20131024084136	0.76
20131024084735	0.76
20131024085335	0.76
20131024085936	0.76
20131024090535	0.76
20131024091137	0.68
20131024091735	0.68
20131024092335	0.68
20131024092936	0.64
20131024093536	0.72
20131024094135	0.72
20131024094736	0.64
20131024095336	0.52
20131024095935	0.56
20131024100537	0.6
20131024101135	0.6
20131024101736	0.6
20131024102336	0.64
20131024102935	0.64
20131024103536	0.48
20131024104136	0.48
20131024104735	0.32
20131024105336	0.28
20131024105936	0.28
20131024110537	0.36
20131024111136	0.4
20131024111735	0.4
20131024112338	0.4
20131024112935	0.4
20131024113536	0.4
20131024114136	0.4
20131024114736	0.4
20131024115335	0.44
20131024115936	0.4
20131024120535	0.32
20131024121136	0.32
20131024121736	0.32
20131024122336	0.28
20131024122936	0.24
20131024123536	0.2
20131024124136	0.32
20131024124736	0.32
20131024125335	0.28
20131024125937	0.28
20131024130537	0.28
20131024131135	0.28
20131024131736	0.28
20131024132336	0.28
20131024132936	0.28
20131024133540	0.2
20131024134136	0.2
20131024134735	0.2
20131024135336	0.2
20131024135935	0.2
20131024140535	0.2
20131024141136	0.24
20131024141740	0.24
20131024142337	0.2
20131024142937	0.2
20131024143535	0.2
20131024144136	0.28
20131024144736	0.28
20131024145336	0.36
20131024145935	0.36
20131024150536	0.36
20131024151136	0.28
20131024151737	0.28
20131024152335	0.28
20131024152936	0.32
20131024153535	0.44
20131024154136	0.44
20131024154735	0.44
20131024155336	0.44
20131024155936	0.44
20131024160536	0.44
20131024161136	0.4
20131024161736	0.4
20131024162336	0.4
20131024162934	0.4
20131024163536	0.4
20131024164136	0.36
20131024164736	0.52
20131024165336	0.56
20131024165936	0.56
20131024170537	0.56
20131024171136	0.48
20131024171736	0.48
20131024172336	0.4
20131024172936	0.4
20131024173536	0.4
20131024174135	0.36
20131024174735	0.4
20131024175336	0.52
20131024175936	0.56
20131024180536	0.44
20131024181136	0.44
20131024181736	0.48
20131024182336	0.52
20131024182936	0.56
20131024183535	0.56
20131024184135	0.68
20131024184736	0.68
20131024185336	0.68
20131024185936	0.68
20131024190535	0.72
20131024191136	0.72
20131024191735	0.6
20131024192335	0.56
20131024192937	0.56
20131024193536	0.56
20131024194135	0.6
20131024194736	0.6
20131024195335	0.6
20131024195936	0.64
20131024200537	0.64
20131024201136	0.68
20131024201736	0.64
20131024202336	0.6
20131024202935	0.52
20131024203537	0.52
20131024204135	0.56
20131024204736	0.52
20131024205336	0.52
20131024205935	0.52
20131024210536	0.52
20131024211135	0.4
20131024211736	0.4
20131024212336	0.44
20131024212936	0.44
20131024213536	0.4
20131024214136	0.44
20131024214736	0.4
20131024215336	0.4
20131024215937	0.4
20131024220536	0.4
20131024221136	0.36
20131024221736	0.36
20131024222335	0.36
20131024222936	0.32
20131024223536	0.32
20131024224136	0.28
20131024224735	0.28
20131024225336	0.2
20131024225936	0.2
20131024230536	0.2
20131024231136	0.16
20131024231735	0.28
20131024232335	0.36
20131024232936	0.4
20131024233537	0.4
20131024234136	0.44
20131024234737	0.44
20131024235336	0.44
20131025022936	0.72
20131025023535	0.76
20131025024136	0.72
20131025024736	0.8
20131025025337	0.76
20131025025936	0.72
20131025030536	0.76
20131025031135	0.88
20131025031736	0.92
20131025032335	0.88
20131025032936	0.92
20131025033536	0.92
20131025034135	0.96
20131025034736	1.0
20131025035336	0.96
20131025035935	0.96
20131025040536	0.96
20131025041136	0.92
20131025041736	0.96
20131025042336	1.0
20131025065936	0.04
20131025070536	0.04
20131025071136	0.04
20131025071735	0.0
20131025072336	0.0
20131025072936	0.0
20131025073538	0.0
20131025074138	0.0
20131025074739	0.0
20131025102340	0.0
20131025102936	0.0
20131025103535	0.0
20131025104135	0.0
20131025104734	0.0
20131025105335	0.0
20131025105937	0.08
20131025110535	0.08
20131025111135	0.08
20131025111736	0.08
20131025112340	0.12
20131025112935	0.12
20131025113536	0.12
20131025114138	0.12
20131025114736	0.24
20131025115335	0.24
20131025115938	0.24
20131025120538	0.24
20131025121136	0.28
20131025121736	0.28
20131025122339	0.28
20131025122938	0.28
20131025123538	0.28
20131025124138	0.36
20131025124739	0.36
20131025125336	0.36
20131025125939	0.36
20131025130537	0.36
20131025131137	0.36
20131025131735	0.36
20131025132339	0.36
20131025132940	0.28
20131025133536	0.32
20131025134137	0.32
20131025134739	0.32
20131026065937	0.0
20131026070538	0.0
20131026071137	0.0
20131026071740	0.0
20131026072338	0.0
20131026072936	0.0
20131026073540	0.0
20131026074138	0.0
20131026074738	0.0
20131026075335	0.0
20131026075933	0.0
20131026080537	0.0
20131026081137	0.0
20131026081735	0.0
20131026082338	0.0
20131026082938	0.0
20131026083537	0.0
20131026084140	0.0
20131026084739	0.0
20131026085339	0.0
20131026085938	0.0
20131026090539	0.0
20131026091137	0.0
20131026091735	0.0
20131026092337	0.0
20131026092938	0.0
20131026093537	0.0
20131026094136	0.0
20131026094737	0.0
20131026095336	0.0
20131026095937	0.0
20131026100536	0.0
20131026101137	0.0
20131026101737	0.0
20131026102334	0.0
20131026102934	0.0
20131026103535	0.0
20131026104135	0.0
20131026104736	0.0
20131026105336	0.0
20131026105934	0.0
20131026110537	0.0
20131026111137	0.0
20131026111736	0.0
20131026112334	0.0
20131026112935	0.04
20131026113536	0.04
20131026141136	0.12
20131026141737	0.12
20131026142336	0.08
20131026142935	0.08
20131026143537	0.0
20131026144138	0.0
20131026144739	0.0
20131026145337	0.0
20131026145936	0.0
20131026150537	0.0
20131026151137	0.0
20131026151736	0.0
20131026152337	0.0
20131026152937	0.0
20131026153536	0.0
20131026154135	0.0
20131026154735	0.0
20131026155336	0.0
20131026155932	0.0
20131026160534	0.0
20131026161135	0.0
20131026161735	0.0
20131026162334	0.0
20131026162934	0.0
20131026163533	0.0
20131026164136	0.0
20131026164733	0.0
20131026165335	0.0
20131026165935	0.0
20131026170535	0.0
20131026171136	0.0
20131026171734	0.0
20131026172333	0.0
20131026172935	0.0
20131026173536	0.04
20131026174136	0.04
20131026174736	0.04
20131026175334	0.04
20131026175935	0.04
20131026180536	0.04
20131026181134	0.04
20131026181735	0.04
20131026182335	0.04
20131026182935	0.04
20131026183534	0.04
20131026184134	0.04
20131026184732	0.04
20131026185334	0.04
20131026185934	0.04
20131026190535	0.04
20131026191135	0.04
20131026191734	0.04
20131026192334	0.12
20131026192934	0.12
20131026193533	0.12
20131026194134	0.28
20131026194734	0.28
20131026195333	0.28
20131026195935	0.28
20131026200534	0.24
20131026201134	0.24
20131026201734	0.24
20131026202334	0.24
20131026202934	0.24
20131026203533	0.24
20131026204134	0.24
20131026204736	0.24
20131026205334	0.24
20131026205936	0.24
20131026210535	0.24
20131026211136	0.28
20131026211734	0.28
20131026212334	0.28
20131026212935	0.28
20131026213534	0.28
20131026214136	0.28
20131026214735	0.28
20131026215334	0.2
20131026215936	0.2
20131026220534	0.2
20131026221134	0.04
20131026221735	0.04
20131026222334	0.04
20131026222935	0.04
20131026223536	0.04
20131026224135	0.04
20131026224733	0.04
20131026225336	0.04
20131026225936	0.04
20131026230534	0.04
20131026231136	0.04
20131026231735	0.04
20131027085937	0.12
20131027090535	0.12
20131027091137	0.12
20131027091733	0.12
20131027092336	0.12
20131027092936	0.12
20131027093534	0.12
20131027094135	0.12
20131027094736	0.12
20131027095337	0.12
20131027095935	0.12
20131027100536	0.08
20131027101135	0.08
20131027101736	0.08
20131027102336	0.08
20131027102934	0.08
20131027103537	0.08
