INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:torch.Size([15, 4, 1, 600, 600])
INFO:root:<class 'torch.Tensor'>
INFO:root:torch.Size([5, 4, 1, 600, 600])
INFO:root:torch.Size([10, 4, 1, 600, 600])
INFO:root:(4, 15)
INFO:root:load data:0.45655179023742676	disk to mem:0.16054701805114746	normalize:0.12684035301208496	numpy to tensor:0.11439681053161621
INFO:root:load data:0.44324421882629395	disk to mem:0.15122318267822266	normalize:0.1204841136932373	numpy to tensor:0.11789083480834961
INFO:root:load data:0.47299814224243164	disk to mem:0.16950702667236328	normalize:0.13339591026306152	numpy to tensor:0.11588430404663086
INFO:root:load data:0.43575477600097656	disk to mem:0.14978480339050293	normalize:0.11782383918762207	numpy to tensor:0.11521220207214355
INFO:root:load data:0.473738431930542	disk to mem:0.1677238941192627	normalize:0.1279003620147705	numpy to tensor:0.1230919361114502
INFO:root:load data:0.46585702896118164	disk to mem:0.16550087928771973	normalize:0.12729883193969727	numpy to tensor:0.11950016021728516
INFO:root:load data:0.47684574127197266	disk to mem:0.17176151275634766	normalize:0.13449764251708984	numpy to tensor:0.11664438247680664
INFO:root:load data:0.45078086853027344	disk to mem:0.15681886672973633	normalize:0.12640023231506348	numpy to tensor:0.11451601982116699
INFO:root:load data:0.4393784999847412	disk to mem:0.1500711441040039	normalize:0.11821985244750977	numpy to tensor:0.11754441261291504
INFO:root:load data:0.4664433002471924	disk to mem:0.16573739051818848	normalize:0.128648042678833	numpy to tensor:0.11796140670776367
INFO:root:load data:0.45131540298461914	disk to mem:0.15799355506896973	normalize:0.12029433250427246	numpy to tensor:0.11982131004333496
INFO:root:load data:0.4463531970977783	disk to mem:0.15702390670776367	normalize:0.12053227424621582	numpy to tensor:0.11523747444152832
INFO:root:load data:0.4514894485473633	disk to mem:0.15816497802734375	normalize:0.12419629096984863	numpy to tensor:0.1157979965209961
INFO:root:load data:0.4854717254638672	disk to mem:0.17168283462524414	normalize:0.13392949104309082	numpy to tensor:0.1233377456665039
INFO:root:load data:0.4590630531311035	disk to mem:0.16095304489135742	normalize:0.13039588928222656	numpy to tensor:0.11526203155517578
INFO:root:load data:0.44370055198669434	disk to mem:0.15180540084838867	normalize:0.12085723876953125	numpy to tensor:0.11822652816772461
INFO:root:load data:0.4534273147583008	disk to mem:0.15825676918029785	normalize:0.1225738525390625	numpy to tensor:0.11910796165466309
INFO:root:load data:0.452073335647583	disk to mem:0.15876364707946777	normalize:0.12303566932678223	numpy to tensor:0.11687397956848145
INFO:root:load data:0.45066404342651367	disk to mem:0.15998220443725586	normalize:0.12425398826599121	numpy to tensor:0.11304044723510742
INFO:root:load data:0.45134639739990234	disk to mem:0.1580183506011963	normalize:0.1229708194732666	numpy to tensor:0.1171877384185791
INFO:root:load data:0.4745938777923584	disk to mem:0.17188286781311035	normalize:0.13436150550842285	numpy to tensor:0.11457419395446777
INFO:root:load data:0.4760270118713379	disk to mem:0.17081427574157715	normalize:0.13236761093139648	numpy to tensor:0.11769771575927734
INFO:root:load data:0.4504435062408447	disk to mem:0.15737032890319824	normalize:0.1232755184173584	numpy to tensor:0.11671996116638184
INFO:root:load data:0.4524698257446289	disk to mem:0.15601229667663574	normalize:0.12394142150878906	numpy to tensor:0.11876511573791504
INFO:root:load data:0.4371981620788574	disk to mem:0.15117812156677246	normalize:0.11759114265441895	numpy to tensor:0.11533832550048828
INFO:root:load data:0.4432528018951416	disk to mem:0.1522226333618164	normalize:0.12098121643066406	numpy to tensor:0.11724615097045898
INFO:root:load data:0.43836259841918945	disk to mem:0.15111303329467773	normalize:0.11802434921264648	numpy to tensor:0.11640477180480957
INFO:root:load data:0.4458653926849365	disk to mem:0.15337514877319336	normalize:0.12036275863647461	numpy to tensor:0.11832547187805176
INFO:root:load data:0.47757792472839355	disk to mem:0.17246222496032715	normalize:0.13647150993347168	numpy to tensor:0.11552262306213379
INFO:root:load data:0.4414801597595215	disk to mem:0.15053081512451172	normalize:0.11914801597595215	numpy to tensor:0.11873722076416016
INFO:root:load data:0.5443401336669922	disk to mem:0.15772366523742676	normalize:0.18465542793273926	numpy to tensor:0.14493250846862793
INFO:root:train trajgru begin...
INFO:root:total_num:6464821
INFO:root:torch.Size([15, 4, 1, 600, 600])
INFO:root:<class 'torch.Tensor'>
INFO:root:torch.Size([5, 4, 1, 600, 600])
INFO:root:torch.Size([10, 4, 1, 600, 600])
INFO:root:(4, 15)
INFO:root:load data:0.5937678813934326	disk to mem:0.19292998313903809	normalize:0.15990662574768066	numpy to tensor:0.1712486743927002
INFO:root:load data:0.5563297271728516	disk to mem:0.16549158096313477	normalize:0.16298937797546387	numpy to tensor:0.1667475700378418
INFO:root:load data:0.5561294555664062	disk to mem:0.17153644561767578	normalize:0.16699790954589844	numpy to tensor:0.1610887050628662
INFO:root:load data:0.5279922485351562	disk to mem:0.17589974403381348	normalize:0.13921260833740234	numpy to tensor:0.15334558486938477
INFO:root:load data:0.47124814987182617	disk to mem:0.1589043140411377	normalize:0.12993097305297852	numpy to tensor:0.12564921379089355
INFO:root:load data:0.49561023712158203	disk to mem:0.15825605392456055	normalize:0.13198161125183105	numpy to tensor:0.1509997844696045
INFO:root:load data:0.4356231689453125	disk to mem:0.151597261428833	normalize:0.11951828002929688	numpy to tensor:0.1105499267578125
INFO:root:load data:0.4835667610168457	disk to mem:0.14957141876220703	normalize:0.13073301315307617	numpy to tensor:0.14666271209716797
INFO:root:load data:0.4722778797149658	disk to mem:0.17522788047790527	normalize:0.1327059268951416	numpy to tensor:0.11056280136108398
INFO:root:load data:0.47328662872314453	disk to mem:0.14511871337890625	normalize:0.12595415115356445	numpy to tensor:0.15050864219665527
INFO:root:load data:0.45999574661254883	disk to mem:0.16626358032226562	normalize:0.13372540473937988	numpy to tensor:0.1084127426147461
INFO:root:load data:0.47325634956359863	disk to mem:0.1425931453704834	normalize:0.12564921379089355	numpy to tensor:0.14800214767456055
INFO:root:load data:0.4531705379486084	disk to mem:0.16335797309875488	normalize:0.12597894668579102	numpy to tensor:0.11121535301208496
INFO:root:load data:0.47686266899108887	disk to mem:0.1747429370880127	normalize:0.13184380531311035	numpy to tensor:0.11622095108032227
INFO:root:load data:0.5464849472045898	disk to mem:0.2247636318206787	normalize:0.15313029289245605	numpy to tensor:0.11248087882995605
INFO:root:load data:0.5291507244110107	disk to mem:0.1709458827972412	normalize:0.14551281929016113	numpy to tensor:0.1578967571258545
INFO:root:load data:0.45786309242248535	disk to mem:0.16322636604309082	normalize:0.12967562675476074	numpy to tensor:0.11157536506652832
INFO:root:load data:0.5229651927947998	disk to mem:0.17061638832092285	normalize:0.1454455852508545	numpy to tensor:0.15325713157653809
INFO:root:load data:0.455289363861084	disk to mem:0.16308832168579102	normalize:0.1300492286682129	numpy to tensor:0.10973620414733887
INFO:root:load data:0.4589550495147705	disk to mem:0.13909244537353516	normalize:0.11984133720397949	numpy to tensor:0.14875078201293945
INFO:root:load data:0.442873477935791	disk to mem:0.15534043312072754	normalize:0.12429285049438477	numpy to tensor:0.11036229133605957
INFO:root:load data:0.5400497913360596	disk to mem:0.18233489990234375	normalize:0.1486515998840332	numpy to tensor:0.1515359878540039
INFO:root:load data:0.4639432430267334	disk to mem:0.16684436798095703	normalize:0.13094115257263184	numpy to tensor:0.11270499229431152
INFO:root:load data:0.4940483570098877	disk to mem:0.15093755722045898	normalize:0.12915301322937012	numpy to tensor:0.16286230087280273
INFO:root:load data:0.4586527347564697	disk to mem:0.163923978805542	normalize:0.13037109375	numpy to tensor:0.11056160926818848
INFO:root:load data:0.46828269958496094	disk to mem:0.14379191398620605	normalize:0.12632155418395996	numpy to tensor:0.14710450172424316
INFO:root:load data:0.4468510150909424	disk to mem:0.15731310844421387	normalize:0.12610697746276855	numpy to tensor:0.1108849048614502
INFO:root:load data:0.46663904190063477	disk to mem:0.1399228572845459	normalize:0.12163639068603516	numpy to tensor:0.1518843173980713
INFO:root:load data:0.4542708396911621	disk to mem:0.1629319190979004	normalize:0.12752056121826172	numpy to tensor:0.1110999584197998
INFO:root:load data:0.48310256004333496	disk to mem:0.1456923484802246	normalize:0.1311476230621338	numpy to tensor:0.15223908424377441
INFO:root:load data:0.4560103416442871	disk to mem:0.16340112686157227	normalize:0.1291038990020752	numpy to tensor:0.11056017875671387
INFO:root:load data:0.47554707527160645	disk to mem:0.14370012283325195	normalize:0.12835979461669922	numpy to tensor:0.15074515342712402
INFO:root:load data:0.4663829803466797	disk to mem:0.16808199882507324	normalize:0.13410639762878418	numpy to tensor:0.11127400398254395
INFO:root:load data:0.5098326206207275	disk to mem:0.16151118278503418	normalize:0.13688158988952637	numpy to tensor:0.15741968154907227
INFO:root:load data:0.4620075225830078	disk to mem:0.16637277603149414	normalize:0.13267874717712402	numpy to tensor:0.11032724380493164
INFO:root:load data:0.473494291305542	disk to mem:0.14164948463439941	normalize:0.12741565704345703	numpy to tensor:0.1530447006225586
INFO:root:load data:0.45248985290527344	disk to mem:0.1617872714996338	normalize:0.1267385482788086	numpy to tensor:0.11092305183410645
INFO:root:load data:0.4591243267059326	disk to mem:0.13827991485595703	normalize:0.11897778511047363	numpy to tensor:0.15022850036621094
INFO:root:load data:0.444150447845459	disk to mem:0.1555166244506836	normalize:0.12535429000854492	numpy to tensor:0.11073970794677734
INFO:root:load data:0.48633885383605957	disk to mem:0.14780879020690918	normalize:0.13343453407287598	numpy to tensor:0.1531531810760498
INFO:root:load data:0.4627208709716797	disk to mem:0.16599154472351074	normalize:0.1308426856994629	numpy to tensor:0.11182141304016113
INFO:root:load data:0.4898364543914795	disk to mem:0.14659595489501953	normalize:0.12793207168579102	numpy to tensor:0.15923666954040527
INFO:root:load data:0.4607059955596924	disk to mem:0.1670973300933838	normalize:0.13123512268066406	numpy to tensor:0.10981631278991699
INFO:root:load data:0.45635986328125	disk to mem:0.13459181785583496	normalize:0.11931514739990234	numpy to tensor:0.15114402770996094
INFO:root:load data:0.46844053268432617	disk to mem:0.16930675506591797	normalize:0.13361763954162598	numpy to tensor:0.11069250106811523
INFO:root:load data:0.4825913906097412	disk to mem:0.14757823944091797	normalize:0.13012981414794922	numpy to tensor:0.15268421173095703
INFO:root:load data:0.46094679832458496	disk to mem:0.16826963424682617	normalize:0.1303730010986328	numpy to tensor:0.1098182201385498
INFO:root:load data:0.4904499053955078	disk to mem:0.15172338485717773	normalize:0.13589262962341309	numpy to tensor:0.14927172660827637
INFO:root:load data:0.47179269790649414	disk to mem:0.17396759986877441	normalize:0.1325216293334961	numpy to tensor:0.11063551902770996
INFO:root:load data:0.45752763748168945	disk to mem:0.16875386238098145	normalize:0.1249990463256836	numpy to tensor:0.11117935180664062
INFO:root:load data:0.46959495544433594	disk to mem:0.17205190658569336	normalize:0.1344316005706787	numpy to tensor:0.10997533798217773
INFO:root:load data:0.5175735950469971	disk to mem:0.20526909828186035	normalize:0.14592719078063965	numpy to tensor:0.11201047897338867
INFO:root:load data:0.47360706329345703	disk to mem:0.17545104026794434	normalize:0.13333487510681152	numpy to tensor:0.11068224906921387
INFO:root:load data:0.49155139923095703	disk to mem:0.19002890586853027	normalize:0.1311478614807129	numpy to tensor:0.11285400390625
INFO:root:load data:0.4618847370147705	disk to mem:0.16629695892333984	normalize:0.12934541702270508	numpy to tensor:0.11353349685668945
INFO:root:load data:0.46468234062194824	disk to mem:0.13631153106689453	normalize:0.12523627281188965	numpy to tensor:0.14998650550842285
INFO:root:load data:0.45738840103149414	disk to mem:0.1637716293334961	normalize:0.12989044189453125	numpy to tensor:0.1108701229095459
INFO:root:load data:0.4944190979003906	disk to mem:0.15290498733520508	normalize:0.13273882865905762	numpy to tensor:0.15094399452209473
INFO:root:load data:0.44129395484924316	disk to mem:0.15437674522399902	normalize:0.12174654006958008	numpy to tensor:0.11132431030273438
INFO:root:load data:0.48189687728881836	disk to mem:0.14785313606262207	normalize:0.1302342414855957	numpy to tensor:0.15187954902648926
INFO:root:load data:0.49475789070129395	disk to mem:0.18519973754882812	normalize:0.14061212539672852	numpy to tensor:0.11200165748596191
INFO:root:load data:0.4924631118774414	disk to mem:0.1871633529663086	normalize:0.13636302947998047	numpy to tensor:0.11350154876708984
INFO:root:load data:0.44000840187072754	disk to mem:0.15356183052062988	normalize:0.12235546112060547	numpy to tensor:0.11067509651184082
INFO:root:load data:0.5757968425750732	disk to mem:0.18868017196655273	normalize:0.1662583351135254	numpy to tensor:0.15773367881774902
INFO:root:load data:0.45705413818359375	disk to mem:0.16178393363952637	normalize:0.13116908073425293	numpy to tensor:0.11127281188964844
INFO:root:load data:0.5028128623962402	disk to mem:0.1553354263305664	normalize:0.13437843322753906	numpy to tensor:0.1556415557861328
INFO:root:load data:0.4552347660064697	disk to mem:0.16174030303955078	normalize:0.12994766235351562	numpy to tensor:0.11011338233947754
INFO:root:load data:0.5219182968139648	disk to mem:0.170853853225708	normalize:0.14606785774230957	numpy to tensor:0.1514909267425537
INFO:root:load data:0.4534449577331543	disk to mem:0.16039800643920898	normalize:0.1283578872680664	numpy to tensor:0.11098146438598633
INFO:root:load data:0.5003547668457031	disk to mem:0.15657567977905273	normalize:0.13828754425048828	numpy to tensor:0.15082311630249023
INFO:root:load data:0.442279577255249	disk to mem:0.15367412567138672	normalize:0.1244974136352539	numpy to tensor:0.11185622215270996
INFO:root:load data:0.546921968460083	disk to mem:0.17731380462646484	normalize:0.15298771858215332	numpy to tensor:0.16044974327087402
INFO:root:load data:0.45825815200805664	disk to mem:0.16185402870178223	normalize:0.13033723831176758	numpy to tensor:0.11162495613098145
INFO:root:load data:0.5001201629638672	disk to mem:0.1566789150238037	normalize:0.1335899829864502	numpy to tensor:0.1530437469482422
INFO:root:load data:0.4644026756286621	disk to mem:0.1638481616973877	normalize:0.13092875480651855	numpy to tensor:0.11303901672363281
INFO:root:load data:0.5152637958526611	disk to mem:0.16600751876831055	normalize:0.14428997039794922	numpy to tensor:0.15105319023132324
INFO:root:load data:0.44629383087158203	disk to mem:0.1558074951171875	normalize:0.12700963020324707	numpy to tensor:0.11072731018066406
INFO:root:load data:0.5190012454986572	disk to mem:0.1686849594116211	normalize:0.1459486484527588	numpy to tensor:0.15050649642944336
INFO:root:load data:0.4572594165802002	disk to mem:0.15830254554748535	normalize:0.12780499458312988	numpy to tensor:0.11896991729736328
INFO:root:load data:0.5083160400390625	disk to mem:0.16230988502502441	normalize:0.1441185474395752	numpy to tensor:0.14868783950805664
INFO:root:load data:0.45426440238952637	disk to mem:0.15534019470214844	normalize:0.12737655639648438	numpy to tensor:0.1170966625213623
INFO:root:load data:0.5307204723358154	disk to mem:0.17621231079101562	normalize:0.1483020782470703	numpy to tensor:0.15207862854003906
INFO:root:load data:0.44984984397888184	disk to mem:0.15696358680725098	normalize:0.13063406944274902	numpy to tensor:0.11013078689575195
INFO:root:load data:0.5081555843353271	disk to mem:0.1642465591430664	normalize:0.1389636993408203	numpy to tensor:0.15104150772094727
INFO:root:load data:0.46141839027404785	disk to mem:0.15828537940979004	normalize:0.12727069854736328	numpy to tensor:0.1239020824432373
INFO:root:load data:0.48836493492126465	disk to mem:0.14747333526611328	normalize:0.1265263557434082	numpy to tensor:0.15534043312072754
INFO:root:load data:0.4509012699127197	disk to mem:0.15996956825256348	normalize:0.12771844863891602	numpy to tensor:0.11008906364440918
INFO:root:load data:0.5086548328399658	disk to mem:0.1621556282043457	normalize:0.13967084884643555	numpy to tensor:0.15099501609802246
INFO:root:load data:0.4471464157104492	disk to mem:0.157914400100708	normalize:0.12622356414794922	numpy to tensor:0.11075949668884277
INFO:root:load data:0.4893460273742676	disk to mem:0.1518998146057129	normalize:0.1324324607849121	numpy to tensor:0.15077471733093262
INFO:root:load data:0.454700231552124	disk to mem:0.1598820686340332	normalize:0.1282968521118164	numpy to tensor:0.11460566520690918
INFO:root:load data:0.5181288719177246	disk to mem:0.17352294921875	normalize:0.13976287841796875	numpy to tensor:0.14961910247802734
INFO:root:load data:0.48671412467956543	disk to mem:0.175248384475708	normalize:0.14078545570373535	numpy to tensor:0.11485528945922852
INFO:root:load data:0.5259461402893066	disk to mem:0.17148733139038086	normalize:0.14911150932312012	numpy to tensor:0.15203046798706055
INFO:root:load data:0.48470258712768555	disk to mem:0.17940068244934082	normalize:0.13947606086730957	numpy to tensor:0.1115102767944336
INFO:root:load data:0.5187768936157227	disk to mem:0.19988059997558594	normalize:0.14528203010559082	numpy to tensor:0.11590003967285156
INFO:root:load data:0.5059564113616943	disk to mem:0.19285249710083008	normalize:0.14910554885864258	numpy to tensor:0.10991978645324707
INFO:root:load data:0.5250222682952881	disk to mem:0.1694958209991455	normalize:0.14969086647033691	numpy to tensor:0.15074396133422852
INFO:root:load data:0.44570207595825195	disk to mem:0.1549510955810547	normalize:0.12480926513671875	numpy to tensor:0.11301589012145996
INFO:root:load data:0.5130317211151123	disk to mem:0.16309165954589844	normalize:0.13564848899841309	numpy to tensor:0.15630364418029785
INFO:root:load data:0.48769092559814453	disk to mem:0.17757368087768555	normalize:0.14251422882080078	numpy to tensor:0.11286735534667969
INFO:root:load data:0.5106723308563232	disk to mem:0.16254663467407227	normalize:0.14611315727233887	numpy to tensor:0.1488959789276123
INFO:root:load data:0.4666452407836914	disk to mem:0.16829991340637207	normalize:0.1324019432067871	numpy to tensor:0.11221623420715332
INFO:root:load data:0.5118503570556641	disk to mem:0.1646897792816162	normalize:0.14504432678222656	numpy to tensor:0.14934468269348145
INFO:root:load data:0.45644593238830566	disk to mem:0.16314697265625	normalize:0.12991809844970703	numpy to tensor:0.11089181900024414
INFO:root:load data:0.5023977756500244	disk to mem:0.1584923267364502	normalize:0.13891839981079102	numpy to tensor:0.15052485466003418
INFO:root:load data:0.46843791007995605	disk to mem:0.1700453758239746	normalize:0.13599538803100586	numpy to tensor:0.10999536514282227
INFO:root:load data:0.5200731754302979	disk to mem:0.16699886322021484	normalize:0.14997434616088867	numpy to tensor:0.15112662315368652
INFO:root:load data:0.46205639839172363	disk to mem:0.1663656234741211	normalize:0.1310749053955078	numpy to tensor:0.11230039596557617
INFO:root:load data:0.4627397060394287	disk to mem:0.13764095306396484	normalize:0.12247490882873535	numpy to tensor:0.15169119834899902
INFO:root:load data:0.46090245246887207	disk to mem:0.1674947738647461	normalize:0.130387544631958	numpy to tensor:0.1107625961303711
INFO:root:load data:0.47827696800231934	disk to mem:0.14606070518493652	normalize:0.12964487075805664	numpy to tensor:0.14989852905273438
INFO:root:load data:0.49506688117980957	disk to mem:0.15390491485595703	normalize:0.1397855281829834	numpy to tensor:0.1485576629638672
INFO:root:load data:0.4710683822631836	disk to mem:0.14361810684204102	normalize:0.12159061431884766	numpy to tensor:0.15234994888305664
INFO:root:load data:0.4613988399505615	disk to mem:0.13547539710998535	normalize:0.12119865417480469	numpy to tensor:0.15119433403015137
INFO:root:load data:0.4626188278198242	disk to mem:0.13588356971740723	normalize:0.11893320083618164	numpy to tensor:0.1529097557067871
INFO:root:load data:0.47573018074035645	disk to mem:0.14558625221252441	normalize:0.13052606582641602	numpy to tensor:0.14708471298217773
INFO:root:load data:0.4593844413757324	disk to mem:0.1370689868927002	normalize:0.12288308143615723	numpy to tensor:0.1467881202697754
INFO:root:load data:0.5760746002197266	disk to mem:0.19349980354309082	normalize:0.1540825366973877	numpy to tensor:0.16720962524414062
INFO:root:load data:0.5163588523864746	disk to mem:0.16715788841247559	normalize:0.14326930046081543	numpy to tensor:0.1519782543182373
INFO:root:load data:0.5199556350708008	disk to mem:0.16961383819580078	normalize:0.14411425590515137	numpy to tensor:0.152909517288208
INFO:root:load data:0.5238699913024902	disk to mem:0.16872072219848633	normalize:0.14244461059570312	numpy to tensor:0.15693163871765137
INFO:root:load data:0.523684024810791	disk to mem:0.16465282440185547	normalize:0.1403355598449707	numpy to tensor:0.16272377967834473
INFO:root:load data:0.526850700378418	disk to mem:0.15972018241882324	normalize:0.12041258811950684	numpy to tensor:0.19287347793579102
INFO:root:load data:0.5480575561523438	disk to mem:0.18034744262695312	normalize:0.15383291244506836	numpy to tensor:0.15700244903564453
INFO:root:load data:0.5322937965393066	disk to mem:0.1769547462463379	normalize:0.1489551067352295	numpy to tensor:0.15235257148742676
INFO:root:load data:0.5104899406433105	disk to mem:0.15852069854736328	normalize:0.14043736457824707	numpy to tensor:0.15677404403686523
INFO:root:load data:0.491534948348999	disk to mem:0.15158319473266602	normalize:0.13557696342468262	numpy to tensor:0.15134191513061523
INFO:root:load data:0.4647254943847656	disk to mem:0.1378192901611328	normalize:0.1213233470916748	numpy to tensor:0.15275120735168457
INFO:root:load data:0.46387815475463867	disk to mem:0.13658642768859863	normalize:0.12171554565429688	numpy to tensor:0.15288186073303223
INFO:root:load data:0.46419239044189453	disk to mem:0.14053726196289062	normalize:0.12350821495056152	numpy to tensor:0.14678096771240234
INFO:root:load data:0.45359086990356445	disk to mem:0.13541889190673828	normalize:0.11968588829040527	numpy to tensor:0.14685368537902832
INFO:root:load data:0.4563426971435547	disk to mem:0.13721370697021484	normalize:0.12011218070983887	numpy to tensor:0.14675045013427734
INFO:root:load data:0.5106589794158936	disk to mem:0.16132664680480957	normalize:0.14045238494873047	numpy to tensor:0.15410470962524414
