1 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
1 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
2 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
3 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
4 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
5 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
6 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
7 	1 	20252.666 	42722.883 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	
